"chrom_HNI","gene_start_HNI","gene_end_HNI","ensemblGeneID_HNI","gene_symbol_hni","description_HNI","ensemblGeneID_HdrR","gene_start_HdrR","gene_end_HdrR","gene_symbol_HdrR","description_HdrR","popStat_phenotype_annotation"
4,2631240,2657084,"ENSORLG00020010337",NA,"description:espin like a [Source:ZFIN;Acc:ZDB-GENE-131121-3]","ENSORLG00000001107","2885305","2890892","espnla","gene_symbol:espnla description:espin like a [Source:ZFIN;Acc:ZDB-GENE-131121-3]","iHSoutlier_CP020782.1_2638831"
4,2625838,2630129,"ENSORLG00020010350",NA,"description:kelch-like family member 30 [Source:ZFIN;Acc:ZDB-GENE-100913-2]","ENSORLG00000001097","2878896","2885284","klhl30","gene_symbol:klhl30 description:kelch like family member 30 [Source:NCBI gene;Acc:101169432]","iHSoutlier_CP020782.1_2638831"
4,2671043,2692943,"ENSORLG00020010302",NA,"description:kinesin family member 1Aa [Source:ZFIN;Acc:ZDB-GENE-100913-3]","ENSORLG00000001265","2933642","2978278","kif1aa","gene_symbol:kif1aa description:kinesin-like protein KIF1A [Source:NCBI gene;Acc:101166041]","iHSoutlier_CP020782.1_2669682"
4,2718845,2722079,"ENSORLG00020010229",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_2697079"
4,2761932,2779223,"ENSORLG00020010107",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_2771358"
4,2746648,2757640,"ENSORLG00020010165",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_2771358"
4,6540634,6566827,"ENSORLG00020005024",NA,"description:WWC family member 3 [Source:ZFIN;Acc:ZDB-GENE-070209-229]","ENSORLG00000003745","6483761","6518758","wwc3","gene_symbol:wwc3 description:WWC family member 3 [Source:NCBI gene;Acc:101164295]","iHSoutlier_CP020782.1_6564653"
4,6765780,6774559,"ENSORLG00020004688",NA,"description:single-stranded DNA-binding protein 3 [Source:NCBI gene;Acc:101165795]","ENSORLG00000003885","6713870","6736516","ssbp3b","gene_symbol:ssbp3b description:single-stranded DNA-binding protein 3 [Source:NCBI gene;Acc:101165795]","iHSoutlier_CP020782.1_6756498"
4,6760272,6763239,"ENSORLG00020004718",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_6756498"
4,6750035,6750241,"ENSORLG00020004751","s2012","gene_symbol:s2012 description:Oryzias latipes GLIS family zinc finger 1-like (s2012); mRNA. [Source:RefSeq mRNA;Acc:NM_001163804]","ENSORLG00000003872","6621838","6697608","s2012","gene_symbol:s2012 description:GLIS family zinc finger 1-like [Source:NCBI gene;Acc:100302580]","iHSoutlier_CP020782.1_6756498"
4,6810944,6818487,"ENSORLG00020004558",NA,"description:TNNI3 interacting kinase [Source:ZFIN;Acc:ZDB-GENE-081104-399]","ENSORLG00000003972","6757104","6770317","tnni3k","gene_symbol:tnni3k description:serine/threonine-protein kinase TNNI3K [Source:NCBI gene;Acc:101167026]","iHSoutlier_CP020782.1_6795010"
4,6806385,6810924,"ENSORLG00020004565",NA,"description:fucose-1-phosphate guanylyltransferase [Source:ZFIN;Acc:ZDB-GENE-050522-489]","ENSORLG00000027256","6752529","6757083","fpgt","gene_symbol:fpgt description:fucose-1-phosphate guanylyltransferase [Source:NCBI gene;Acc:101161043]","iHSoutlier_CP020782.1_6795010"
4,6792252,6804749,"ENSORLG00020004635",NA,"description:acyl-CoA thioesterase 11b [Source:ZFIN;Acc:ZDB-GENE-051127-37]","ENSORLG00000003927","6737559","6751054","acot11","gene_symbol:acot11 description:acyl-CoA thioesterase 11 [Source:NCBI gene;Acc:100302029]","iHSoutlier_CP020782.1_6795010"
4,6932046,6942424,"ENSORLG00020004352",NA,"description:collagen beta(1-O)galactosyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-070222-1]","ENSORLG00000029008","6882535","6909011","colgalt2","gene_symbol:colgalt2 description:procollagen galactosyltransferase 2 [Source:NCBI gene;Acc:101161789]","iHSoutlier_CP020782.1_6917549"
4,6921628,6929133,"ENSORLG00020004356",NA,"description:prostaglandin F receptor (FP) [Source:ZFIN;Acc:ZDB-GENE-120919-6]","ENSORLG00000024637","6866218","6878429","ptgfr","gene_symbol:ptgfr description:prostaglandin F receptor [Source:NCBI gene;Acc:101161543]","iHSoutlier_CP020782.1_6917549"
4,6898801,6915502,"ENSORLG00020004386",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_6917549"
4,6896326,6901796,"ENSORLG00020004425",NA,"description:solute carrier family 44 member 5b [Source:ZFIN;Acc:ZDB-GENE-081105-4]","ENSORLG00000004018","6807444","6842761","slc44a5b","gene_symbol:slc44a5b description:choline transporter-like protein 5-B [Source:NCBI gene;Acc:101161301]","iHSoutlier_CP020782.1_6917549"
4,7207366,7212688,"ENSORLG00020000066",NA,"description:hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2 [Source:HGNC Symbol;Acc:HGNC:4846]","ENSORLG00000004318","7127788","7151787","hcn2b","gene_symbol:hcn2b description:hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2 [Source:NCBI gene;Acc:101162512]","iHSoutlier_CP020782.1_7189342"
4,7195387,7205718,"ENSORLG00020003967",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_7189342"
4,7185249,7193934,"ENSORLG00020003989",NA,"description:ring finger protein 126 [Source:HGNC Symbol;Acc:HGNC:21151]","ENSORLG00000004305","7104152","7126370","RNF126","gene_symbol:RNF126 description:ring finger protein 126 [Source:NCBI gene;Acc:101169433]","iHSoutlier_CP020782.1_7189342"
4,7165407,7169362,"ENSORLG00020004004",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_7189342"
4,7460953,7467174,"ENSORLG00020003619",NA,"description:Danio rerio Hydroxysteroid 11-beta-dehydrogenase 1-like protein-like (LOC100006793); mRNA. [Source:RefSeq mRNA;Acc:NM_001105607]","ENSORLG00000004562","7387503","7393730","hsd11b1l","gene_symbol:hsd11b1l description:hydroxysteroid 11-beta dehydrogenase 1 like [Source:NCBI gene;Acc:100049405]","iHSoutlier_CP020782.1_7455492"
4,7455041,7460663,"ENSORLG00020003632",NA,"description:mitochondrial contact site and cristae organizing system subunit 13 [Source:NCBI gene;Acc:558738]","ENSORLG00000027818","7385523","7387214","micos13","gene_symbol:micos13 description:mitochondrial contact site and cristae organizing system subunit 13 [Source:NCBI gene;Acc:101170416]","iHSoutlier_CP020782.1_7455492"
4,7454932,7458951,"ENSORLG00020003651","spinb","gene_symbol:spinb description:spindlin protein B [Source:NCBI gene;Acc:100049409]","ENSORLG00000028171","7381033","7387450","spinb","gene_symbol:spinb description:spindlin protein B [Source:NCBI gene;Acc:100049409]","iHSoutlier_CP020782.1_7455492"
4,7446477,7455143,"ENSORLG00020003683",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_7455492"
4,7441934,7447874,"ENSORLG00020003707",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_7455492"
4,7432310,7433587,"ENSORLG00020003723",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_7455492"
4,7433385,7433970,"ENSORLG00020003781",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_7455492"
4,8131974,8138802,"ENSORLG00020000945",NA,"description:FKBP prolyl isomerase 8 [Source:ZFIN;Acc:ZDB-GENE-040426-1849]","ENSORLG00000005099","8038359","8045170","fkbp8","gene_symbol:fkbp8 description:FKBP prolyl isomerase 8 [Source:NCBI gene;Acc:101174655]","iHSoutlier_CP020782.1_8130293"
4,8142236,8150936,"ENSORLG00020002852",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_8130293"
4,8114604,8131954,"ENSORLG00020002928",NA,"description:elongation factor RNA polymerase II [Source:ZFIN;Acc:ZDB-GENE-030131-3946]","ENSORLG00000005084","8016912","8038338","ell","gene_symbol:ell description:elongation factor for RNA polymerase II [Source:NCBI gene;Acc:101167194]","iHSoutlier_CP020782.1_8130293"
4,8106469,8111513,"ENSORLG00020002935",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_8130293"
4,8105339,8106010,"ENSORLG00020002963",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_8130293"
4,9127644,9132217,"ENSORLG00020021366",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_9107465"
4,9123151,9132217,"ENSORLG00020021391",NA,"description:aldehyde dehydrogenase 7 family; member A1 [Source:ZFIN;Acc:ZDB-GENE-030131-6129]","ENSORLG00000005764","9048551","9053689","aldh7a1","gene_symbol:aldh7a1 description:aldehyde dehydrogenase 7 family member A1 [Source:NCBI gene;Acc:101157525]","iHSoutlier_CP020782.1_9107465"
4,9108201,9121463,"ENSORLG00020021424","actl6a",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_9107465"
4,9107223,9109036,"ENSORLG00020021449",NA,"description:mitochondrial ribosomal protein L47 [Source:ZFIN;Acc:ZDB-GENE-030219-177]","ENSORLG00000023413","9033509","9039134","mrpl47","gene_symbol:mrpl47 description:mitochondrial ribosomal protein L47 [Source:NCBI gene;Acc:101157284]","iHSoutlier_CP020782.1_9107465"
4,9104091,9107225,"ENSORLG00020021456",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_9107465"
4,9082465,9102514,"ENSORLG00020021511",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_9107465"
4,9144840,9145462,"ENSORLG00020021330",NA,"description:mitofusin 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1553]","ENSORLG00000005858","9074191","9086498","mfn1b","gene_symbol:mfn1b description:mitofusin 1 [Source:NCBI gene;Acc:101158009]","iHSoutlier_CP020782.1_9120462"
4,9162648,9162908,"ENSORLG00020021298",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_9138313"
4,9187375,9192046,"ENSORLG00020021200",NA,"","ENSORLG00000005928","9108395","9110926",NA,"description:chloride channel CLIC like 1 [Source:NCBI gene;Acc:101172399]","iHSoutlier_CP020782.1_9167574"
4,9168483,9182802,"ENSORLG00020021255",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_9167574"
4,9450731,9495168,"ENSORLG00020020328",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_9470168"
4,10524674,10526452,"ENSORLG00020019406",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_10507994"
4,10487131,10506943,"ENSORLG00020019434",NA,"description:lysine-specific demethylase 4B [Source:NCBI gene;Acc:101173928]","ENSORLG00000006749","10415716","10434817","kdm4b","gene_symbol:kdm4b description:lysine-specific demethylase 4B [Source:NCBI gene;Acc:101173928]","iHSoutlier_CP020782.1_10507994"
4,11008179,11027565,"ENSORLG00020019247",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_11017704"
4,11225577,11237454,"ENSORLG00020018681",NA,"","ENSORLG00000006856","11193746","11203323",NA,"description:WD repeat-containing protein 47 [Source:NCBI gene;Acc:101175145]","iHSoutlier_CP020782.1_11213340"
4,11220930,11226545,"ENSORLG00020018711",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_11213340"
4,11212690,11219224,"ENSORLG00020018726",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_11213340"
4,11207080,11226545,"ENSORLG00020018822",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_11213340"
4,11189825,11203405,"ENSORLG00020018862",NA,"description:GIPC PDZ domain containing family; member 3 [Source:ZFIN;Acc:ZDB-GENE-060616-326]","ENSORLG00000006813","11158471","11168997","gipc3","gene_symbol:gipc3 description:GIPC PDZ domain containing family member 3 [Source:NCBI gene;Acc:101174657]","iHSoutlier_CP020782.1_11213340"
4,11188340,11190141,"ENSORLG00020018873",NA,"description:thromboxane A2 receptor [Source:ZFIN;Acc:ZDB-GENE-131016-6]","ENSORLG00000006800","11140774","11153452","tbxa2r","gene_symbol:tbxa2r description:thromboxane A2 receptor [Source:NCBI gene;Acc:101174415]","iHSoutlier_CP020782.1_11213340"
4,11277635,11287011,"ENSORLG00020000553",NA,"description:DEAD (Asp-Glu-Ala-Asp) box polypeptide 59 [Source:ZFIN;Acc:ZDB-GENE-050208-665]","ENSORLG00000006897","11245846","11251299","ddx59","gene_symbol:ddx59 description:DEAD-box helicase 59 [Source:NCBI gene;Acc:101175637]","iHSoutlier_CP020782.1_11298357"
4,11300221,11316551,"ENSORLG00020018392",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_11298357"
4,11300132,11302253,"ENSORLG00020018444",NA,"","ENSORLG00000023525","11267553","11269780",NA,"","iHSoutlier_CP020782.1_11298357"
4,11283139,11300174,"ENSORLG00020018536",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_11298357"
4,11276077,11276219,"ENSORLG00020018641",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_11298357"
4,12087907,12112021,"ENSORLG00020017666",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_12108763"
4,12483880,12486772,"ENSORLG00020017318",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_12484485"
4,12461758,12479440,"ENSORLG00020017354",NA,"description:rubicon autophagy regulator [Source:ZFIN;Acc:ZDB-GENE-100922-142]","ENSORLG00000007296","12432545","12450232","rubcn","gene_symbol:rubcn description:rubicon autophagy regulator [Source:NCBI gene;Acc:101157851]","iHSoutlier_CP020782.1_12484485"
4,12475950,12476939,"ENSORLG00020017492",NA,"","ENSORLG00000007229","12401080","12447734",NA,"description:receptor-transporting protein 3 [Source:NCBI gene;Acc:101160725]","iHSoutlier_CP020782.1_12484485"
4,12543981,12574555,"ENSORLG00020017281",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_12553966"
4,12537838,12543790,"ENSORLG00020017296",NA,"description:profilin 2 [Source:ZFIN;Acc:ZDB-GENE-040115-4]","ENSORLG00000007313","12510496","12515789","pfn2","gene_symbol:pfn2 description:profilin-2 [Source:NCBI gene;Acc:101161232]","iHSoutlier_CP020782.1_12553966"
4,12883192,12898251,"ENSORLG00020016488",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_12873251"
4,12851935,12883590,"ENSORLG00020016747",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_12873251"
4,13205917,13221623,"ENSORLG00020015768",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_13204096"
4,13198251,13205858,"ENSORLG00020015781",NA,"description:kelch like family member 26 [Source:NCBI gene;Acc:101160799]","ENSORLG00000007895","13191497","13199153","klhl26","gene_symbol:klhl26 description:kelch like family member 26 [Source:NCBI gene;Acc:101160799]","iHSoutlier_CP020782.1_13204096"
4,13183251,13195795,"ENSORLG00020015820",NA,"description:CREB regulated transcription coactivator 1 [Source:NCBI gene;Acc:101160545]","ENSORLG00000007878","13175638","13188300","crtc1b","gene_symbol:crtc1b description:CREB regulated transcription coactivator 1 [Source:NCBI gene;Acc:101160545]","iHSoutlier_CP020782.1_13204096"
4,14208408,14214131,"ENSORLG00020014252",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_14197648"
4,14176096,14208313,"ENSORLG00020014373",NA,"description:RAB GTPase activating protein 1 like [Source:HGNC Symbol;Acc:HGNC:24663]","ENSORLG00000008679","14098034","14183863","RABGAP1L","gene_symbol:RABGAP1L description:RAB GTPase activating protein 1 like [Source:NCBI gene;Acc:101166212]","iHSoutlier_CP020782.1_14197648"
4,14276112,14286401,"ENSORLG00020014125",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_14261401"
4,14263848,14275057,"ENSORLG00020014154",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_14261401"
4,14259552,14267252,"ENSORLG00020014167",NA,"description:NPHS2 stomatin family member; podocin [Source:ZFIN;Acc:ZDB-GENE-051102-2]","ENSORLG00000008690","14243999","14251719","nphs2","gene_symbol:nphs2 description:NPHS2; podocin [Source:NCBI gene;Acc:101166708]","iHSoutlier_CP020782.1_14261401"
4,14241680,14262479,"ENSORLG00020014234",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_14261401"
4,14468447,14492848,"ENSORLG00020013975",NA,"description:NIMA-related kinase 7 [Source:ZFIN;Acc:ZDB-GENE-040801-136]","ENSORLG00000025517","14421957","14490514","nek7","gene_symbol:nek7 description:NIMA related kinase 7 [Source:NCBI gene;Acc:101170580]","iHSoutlier_CP020782.1_14476959"
4,14580896,14587212,"ENSORLG00020013600","dda1","gene_symbol:dda1 description:DET1 and DDB1 associated 1 [Source:NCBI gene;Acc:796589]","ENSORLG00000008828","14567441","14574404","DDA1","gene_symbol:DDA1 description:DET1 and DDB1 associated 1 [Source:NCBI gene;Acc:101171236]","iHSoutlier_CP020782.1_14566074"
4,14567120,14577851,"ENSORLG00020013633",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_14566074"
4,14546271,14567400,"ENSORLG00020013921",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_14566074"
4,14593031,14601768,"ENSORLG00020013576",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_14578719"
4,15927828,15967327,"ENSORLG00020010796",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_15952527"
4,16753400,16755144,"ENSORLG00020009835",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_16764470"
4,16748018,16753249,"ENSORLG00020009859",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_16764470"
4,16865296,16868426,"ENSORLG00020009752",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_16843984"
4,16860065,16861088,"ENSORLG00020009771",NA,"description:transmembrane protein 125 [Source:HGNC Symbol;Acc:HGNC:28275]","ENSORLG00000023728","16889240","16890281","TMEM125","gene_symbol:TMEM125 description:transmembrane protein 125 [Source:HGNC Symbol;Acc:HGNC:28275]","iHSoutlier_CP020782.1_16843984"
4,16856121,16861036,"ENSORLG00020009796",NA,"","ENSORLG00000025985","16887078","16890229",NA,"","iHSoutlier_CP020782.1_16843984"
4,20507864,20508839,"ENSORLG00020003881",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_20500194"
4,20492328,20499525,"ENSORLG00020003909",NA,"","ENSORLG00000012413","20570425","20578295",NA,"description:fetuin-B [Source:NCBI gene;Acc:101163240]","iHSoutlier_CP020782.1_20500194"
4,20483214,20489853,"ENSORLG00020003960",NA,"description:fetuin B [Source:ZFIN;Acc:ZDB-GENE-050208-4]","ENSORLG00000012401","20557089","20563788","fetub","gene_symbol:fetub description:fetuin-B [Source:NCBI gene;Acc:101173833]","iHSoutlier_CP020782.1_20500194"
4,20865618,20865746,"ENSORLG00020003543","gmds","gene_symbol:gmds description:GDP-mannose 4;6-dehydratase [Source:NCBI gene;Acc:101160546]","ENSORLG00000012583","20873275","21051957","gmds","gene_symbol:gmds description:GDP-mannose 4;6-dehydratase [Source:NCBI gene;Acc:101160546]","iHSoutlier_CP020782.1_20877836"
4,24247998,24253254,"ENSORLG00020001471",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_24256603"
4,24231603,24241989,"ENSORLG00020001477",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_24256603"
4,25230869,25243073,"ENSORLG00020001159",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_25226655"
4,25386190,25386309,"ENSORLG00020001126","5S_rRNA",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_25373488"
4,25623766,25627558,"ENSORLG00020021815",NA,"description:Jun proto-oncogene; AP-1 transcription factor subunit [Source:ZFIN;Acc:ZDB-GENE-030131-7859]","ENSORLG00000027558","26330146","26335465","jun","gene_symbol:jun description:Jun proto-oncogene; AP-1 transcription factor subunit [Source:ZFIN;Acc:ZDB-GENE-030131-7859]","iHSoutlier_CP020782.1_25604517"
4,25611867,25616682,"ENSORLG00020021824",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_25604517"
4,28695148,28701166,"ENSORLG00020000873",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_28699497"
4,28723122,28723313,"ENSORLG00020016556","atf6",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_28699497"
4,28715093,28722252,"ENSORLG00020016591",NA,"description:olfactomedin-like 2Ba [Source:ZFIN;Acc:ZDB-GENE-041014-329]","ENSORLG00000016665","29445621","29452350","olfml2ba","gene_symbol:olfml2ba description:olfactomedin-like protein 2A [Source:NCBI gene;Acc:101175230]","iHSoutlier_CP020782.1_28699497"
4,28708727,28715669,"ENSORLG00020016617",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_28699497"
4,28700428,28708715,"ENSORLG00020016656",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_28699497"
4,28688929,28693313,"ENSORLG00020016730",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_28699497"
4,28675202,28690994,"ENSORLG00020016784",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_28699497"
4,29750329,29758022,"ENSORLG00020000404",NA,"description:scaffold attachment factor B [Source:ZFIN;Acc:ZDB-GENE-030131-698]","ENSORLG00000016989","30541472","30551752","safb","gene_symbol:safb description:scaffold attachment factor B2 [Source:NCBI gene;Acc:101158935]","iHSoutlier_CP020782.1_29753222"
4,29737744,29747293,"ENSORLG00020014915",NA,"description:MALT paracaspase 2 [Source:ZFIN;Acc:ZDB-GENE-020801-2]","ENSORLG00000016971","30529750","30538648","malt2","gene_symbol:malt2 description:mucosa-associated lymphoid tissue lymphoma translocation protein 1-like [Source:NCBI gene;Acc:101158686]","iHSoutlier_CP020782.1_29753222"
4,29732799,29736764,"ENSORLG00020014934",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_29753222"
4,29731290,29734343,"ENSORLG00020014952",NA,"description:family with sequence similarity 32 member A [Source:NCBI gene;Acc:431750]","ENSORLG00000016957","30522447","30525490","fam32a","gene_symbol:fam32a description:family with sequence similarity 32 member A [Source:NCBI gene;Acc:101159813]","iHSoutlier_CP020782.1_29753222"
4,29729403,29730784,"ENSORLG00020014958",NA,"description:fumarate hydratase [Source:NCBI gene;Acc:393938]","ENSORLG00000016952","30520461","30521960","FH","gene_symbol:FH description:fumarate hydratase [Source:NCBI gene;Acc:101159576]","iHSoutlier_CP020782.1_29753222"
4,29803364,29810713,"ENSORLG00020014729",NA,"description:si:ch1073-396h14.1 [Source:ZFIN;Acc:ZDB-GENE-070705-6]","ENSORLG00000017020","30592555","30629895","si","gene_symbol:si:ch1073-396h14.1 description:disintegrin and metalloproteinase domain-containing protein 10 [Source:NCBI gene;Acc:101159183]","iHSoutlier_CP020782.1_29785714"
4,29794795,29801536,"ENSORLG00020014782",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020782.1_29785714"
4,29779503,29785084,"ENSORLG00020014855","lpl","gene_symbol:lpl description:Oryzias latipes lipoprotein lipase (lpl); mRNA. [Source:RefSeq mRNA;Acc:NM_001308995]","ENSORLG00000016997","30571651","30578993","lpl","gene_symbol:lpl description:lipoprotein lipase [Source:NCBI gene;Acc:101160309]","iHSoutlier_CP020782.1_29785714"
4,30541584,30589414,"ENSORLG00020014189",NA,"description:Fas (TNFRSF6) associated factor 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2863]","ENSORLG00000017140","31242766","31302908","faf1","gene_symbol:faf1 description:Fas associated factor 1 [Source:NCBI gene;Acc:101163241]","iHSoutlier_CP020782.1_30566510"
5,1583165,1602550,"ENSORLG00020009702",NA,"description:disco-interacting protein 2 homolog Bb [Source:ZFIN;Acc:ZDB-GENE-100729-4]","ENSORLG00000019036","1570649","1595682","dip2bb","gene_symbol:dip2bb description:disco-interacting protein 2 homolog B-A [Source:NCBI gene;Acc:101162194]","iHSoutlier_CP020783.1_1606326"
5,2716546,2742955,"ENSORLG00020007219",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020783.1_2719268"
5,2694268,2701058,"ENSORLG00020007395",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020783.1_2719268"
5,2850527,2855966,"ENSORLG00020007094",NA,"description:glutamate receptor; metabotropic 2a [Source:ZFIN;Acc:ZDB-GENE-030131-8097]","ENSORLG00000000763","2908349","2939331","grm2a","gene_symbol:grm2a description:glutamate metabotropic receptor 2 [Source:NCBI gene;Acc:101169193]","iHSoutlier_CP020783.1_2834925"
5,2839569,2849399,"ENSORLG00020007141",NA,"description:poly (ADP-ribose) polymerase family; member 3 [Source:ZFIN;Acc:ZDB-GENE-030131-7435]","ENSORLG00000000752","2891234","2902227","parp3","gene_symbol:parp3 description:poly(ADP-ribose) polymerase family member 3 [Source:NCBI gene;Acc:101172069]","iHSoutlier_CP020783.1_2834925"
5,2829298,2833706,"ENSORLG00020007154",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020783.1_2834925"
5,2817427,2825714,"ENSORLG00020007164",NA,"description:oxytocin receptor [Source:NCBI gene;Acc:100861587]","ENSORLG00000000719","2864250","2872801","oxtr","gene_symbol:oxtr description:oxytocin receptor [Source:NCBI gene;Acc:100861587]","iHSoutlier_CP020783.1_2834925"
5,2907963,2919109,"ENSORLG00020007075",NA,"description:testis expressed 264; ER-phagy receptor a [Source:ZFIN;Acc:ZDB-GENE-040426-1885]","ENSORLG00000000768","2964905","3055555","tex264a","gene_symbol:tex264a description:testis expressed 264; ER-phagy receptor [Source:NCBI gene;Acc:101172322]","iHSoutlier_CP020783.1_2924432"
5,3022239,3023357,"ENSORLG00020006866","GPX1",NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020783.1_3002279"
5,3022133,3025756,"ENSORLG00020006988",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020783.1_3002279"
5,3000984,3021560,"ENSORLG00020007061",NA,"description:Fanconi anemia group D2 protein [Source:NCBI gene;Acc:101172571]","ENSORLG00000000813","3056864","3077482","fancd2","gene_symbol:fancd2 description:Fanconi anemia group D2 protein [Source:NCBI gene;Acc:101172571]","iHSoutlier_CP020783.1_3002279"
5,3069095,3069757,"ENSORLG00020006702",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020783.1_3057998"
5,3045284,3056986,"ENSORLG00020006782",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020783.1_3057998"
5,3039115,3044652,"ENSORLG00020006812",NA,"description:ER membrane protein complex subunit 3 [Source:NCBI gene;Acc:406826]","ENSORLG00000001033","3092325","3097909","emc3","gene_symbol:emc3 description:ER membrane protein complex subunit 3 [Source:NCBI gene;Acc:101173295]","iHSoutlier_CP020783.1_3057998"
5,4767745,4771636,"ENSORLG00020003500",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020783.1_4747052"
5,4757898,4764737,"ENSORLG00020003525",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020783.1_4747052"
5,4752055,4757039,"ENSORLG00020003542",NA,"description:tumor suppressor 2; mitochondrial calcium regulator b [Source:ZFIN;Acc:ZDB-GENE-040718-99]","ENSORLG00000027402","4845040","4849190","tusc2b","gene_symbol:tusc2b description:uncharacterized LOC101161305 [Source:NCBI gene;Acc:101161305]","iHSoutlier_CP020783.1_4747052"
5,4741809,4746873,"ENSORLG00020003555",NA,NA,NA,NA,NA,NA,NA,"iHSoutlier_CP020783.1_4747052"
